name,district,lat,lng,tag
LIKE莱客汉堡,奉贤区,30.842911,121.514415,美食;小吃快餐店
辣尚瘾麻辣香锅,奉贤区,30.834978,121.516283,美食;中餐厅
食全食美,奉贤区,30.833812,121.515147,美食;小吃快餐店
尚品麻辣香锅(应技大店),奉贤区,30.843269,121.514692,美食;中餐厅
欢辣颂(奉贤海湾店),奉贤区,30.83471,121.516841,美食;中餐厅
村夫烤鱼鸡公煲,奉贤区,30.834559,121.516355,美食;中餐厅
川娃子,奉贤区,30.842239,121.509778,美食;中餐厅
零食多(海湾店),奉贤区,30.843282,121.514568,美食;小吃快餐店
悠味道,奉贤区,30.833778,121.514092,美食;中餐厅
韩餐馆,奉贤区,30.844006,121.51593,美食;中餐厅
西爵美食,奉贤区,30.843319,121.514865,美食;中餐厅
北京麻辣香锅,奉贤区,30.834559,121.516355,美食;中餐厅
邂逅肉蟹煲,奉贤区,30.843252,121.514891,美食;中餐厅
和风食尚,奉贤区,30.84211,121.509848,美食;中餐厅
荷百味,奉贤区,30.843288,121.514623,美食;中餐厅
寿州土菜馆,奉贤区,30.844233,121.510539,美食;中餐厅
北方小炒,奉贤区,30.842649,121.511556,美食;中餐厅
安徽风味馆,奉贤区,30.845624,121.50946,美食;中餐厅
王牌便当(三校限时到寝),奉贤区,30.843435,121.514437,美食;小吃快餐店
翻滚吧(蛋炒饭),奉贤区,30.84583,121.50927,美食;小吃快餐店
港式快餐(华理店),奉贤区,30.83537,121.518051,美食;小吃快餐店
咸肉菜饭骨头汤,奉贤区,30.834428,121.515812,美食;小吃快餐店
土老冒黄焖鸡米饭(海思路店),奉贤区,30.834269,121.515232,美食;小吃快餐店
阿拉快餐,奉贤区,30.8437,121.516225,美食;小吃快餐店
果然有鱼,奉贤区,30.83536,121.517458,美食;小吃快餐店
童童快餐,奉贤区,30.84347,121.516913,美食;小吃快餐店
百得味餐馆,奉贤区,30.837057,121.532212,美食;中餐厅
一品鲜土菜楼,奉贤区,30.832489,121.534175,美食;中餐厅
卡斯特披萨Castel Pizza(上师大店),奉贤区,30.84198,121.530663,美食;外国餐厅
海鲜农家菜,奉贤区,30.832946,121.534366,美食;中餐厅
168家常菜海鲜馆,奉贤区,30.833066,121.534344,美食;中餐厅
传奇海鲜烧烤火锅,奉贤区,30.843654,121.52924,美食;中餐厅
棕榈滩海滩大排档,奉贤区,30.820154,121.528528,美食;中餐厅
五谷香,奉贤区,30.83254,121.53447,美食;中餐厅
品逸港式茶餐厅,奉贤区,30.843285,121.520388,美食;小吃快餐店
上海师范大学(奉贤校区)-金桂苑,奉贤区,30.845344,121.521353,美食;中餐厅
江南酒家(奉炮公路店),奉贤区,30.833695,121.534178,美食;中餐厅
村夫烤鱼(奉炮公路店),奉贤区,30.835759,121.533737,美食;中餐厅
南京老鸭粉丝煲,奉贤区,30.836005,121.533495,美食;小吃快餐店
魔锅坊麻辣香锅(海湾奉炮公路店),奉贤区,30.841083,121.531147,美食;中餐厅
终于等到你川系餐厅,奉贤区,30.843804,121.530347,美食;小吃快餐店
福春小笼馆,奉贤区,30.836625,121.533423,美食;中餐厅
超级鸡车(奉炮店),奉贤区,30.844673,121.528556,美食;小吃快餐店
秦淮酒家,奉贤区,30.840792,121.530851,美食;中餐厅
小华荣海鲜加工坊,奉贤区,30.828246,121.535615,美食;中餐厅
巴渝香饭店,奉贤区,30.834113,121.534181,美食;中餐厅
南码头酒楼,奉贤区,30.829432,121.535388,美食;中餐厅
洋餐厅,奉贤区,30.843696,121.52998,美食;中餐厅
渔家湾海鲜楼,奉贤区,30.820174,121.527245,美食;中餐厅
贵州正宗黄牛肉馆,奉贤区,30.837289,121.533431,美食;小吃快餐店
阿秦家味,奉贤区,30.844462,121.528599,美食;中餐厅
清真兰州拉面(上师大店),奉贤区,30.843999,121.528965,美食;小吃快餐店
福建千里香馄饨王,奉贤区,30.83885,121.532534,美食;小吃快餐店
金海湾自助烤肉火锅店,奉贤区,30.841349,121.53064,美食;中餐厅
重庆鸡公煲(海湾店),奉贤区,30.835854,121.533734,美食;中餐厅
豪生棕榈滩大酒店中餐厅,奉贤区,30.820408,121.527732,美食;中餐厅
水煮鱼馆,奉贤区,30.843771,121.530278,美食;中餐厅
淮扬饭店,奉贤区,30.843501,121.529632,美食;中餐厅
原生态土菜馆,奉贤区,30.837108,121.532514,美食;中餐厅
姐妹小龙虾,奉贤区,30.836222,121.533417,美食;中餐厅
真康自助乐烤(奉炮路店),奉贤区,30.842861,121.530134,美食;其他
